ex#	token	pos_tag	ner_tag
161	Böden	NOUN	O
161	anwenden	VERB	O
161	)	PUNCT	O
161	muss	ADV	O
161	bei	ADP	O
161	dieser	DET	O
161	Anwendung	NOUN	O
161	nicht	PART	O
161	mehr	ADV	O
161	eingehalten	VERB	O
161	werden	AUX	O
161	!	PUNCT	O
161	nach	ADP	O
161	dem	DET	O
161	Auflaufen	NOUN	U-BBCH_Stadium
161	der	DET	O
161	Unkräuter	NOUN	U-Erreger
161	,	PUNCT	O
161	bei	ADP	O
161	Unkrauthöhe	NOUN	O
161	bis	ADP	O
161	25	NUM	O
161	cm	PROPN	O
161	Focus	PROPN	B-Mittel
161	Ultra	PROPN	L-Mittel
161	Knollensellerie	NOUN	U-Kultur
161	2,5	NUM	O
161	l	PROPN	O
161	/	PUNCT	O
161	ha	X	O
161	ab	ADP	O
161	2.	ADJ	B-BBCH_Stadium
161	Laubblatt	NOUN	L-BBCH_Stadium
161	der	DET	O
161	Ungräser	NOUN	U-Erreger
161	einjährige	ADJ	B-Erreger
161	,	PUNCT	I-Erreger
161	einkeimblättrige	ADJ	I-Erreger
161	Unkräuter	NOUN	L-Erreger
161	(	PUNCT	O
161	ausgenommen	VERB	O
161	Einjährige	ADJ	B-Erreger
161	Rispe	PROPN	L-Erreger
161	)	PUNCT	O
161	*	NOUN	O
161	)	PUNCT	O
161	„	PUNCT	O
161	=	X	O
161	F	PROPN	O
161	“	PUNCT	O
161	in	ADP	O
161	der	DET	O
161	Spalte	NOUN	O
161	„	PUNCT	O
161	Wartezeit	NOUN	O
161	“	PUNCT	O
161	bedeutet	VERB	O
161	,	PUNCT	O
161	dass	SCONJ	O
161	die	DET	O
161	Ausweisung	NOUN	O
161	einer	DET	O
161	Wartezeit	NOUN	O
161	in	ADP	O
161	dieser	DET	O
161	Anwendung	NOUN	O
161	nicht	PART	O
161	erforderlich	ADV	O
161	ist	AUX	O

162	Im	ADP	O
162	Freiland	NOUN	O
162	sollten	AUX	O
162	alle	DET	O
162	anfälligen	ADJ	O
162	Kulturen	NOUN	O
162	einen	DET	O
162	Fungizidschutz	NOUN	O
162	erhalten	VERB	O
162	,	PUNCT	O
162	sofern	SCONJ	O
162	die	DET	O
162	Wartezeiten	NOUN	O
162	dies	PRON	O
162	zulassen	VERB	O
162	.	PUNCT	O
162	Im	ADP	O
162	Gewächshaus	NOUN	O
162	wurde	AUX	O
162	bei	ADP	O
162	uns	PRON	O
162	bisher	ADV	O
162	noch	ADV	O
162	kein	DET	O
162	Falscher	NOUN	B-Erreger
162	Mehltau	NOUN	L-Erreger
162	beobachtet	VERB	O

163	INSEKTIZIDE	PROPN	O
163	Verimark	NOUN	U-Mittel
163	20.08.	PUNCT	O
163	bis	ADP	O
163	17.12.2020	PROPN	O
163	B1	PROPN	O
163	GHS	PROPN	O
163	09	NUM	O
163	Zulassungsinformationen	NOUN	O
163	Zulassung	NOUN	O
163	in	ADP	O
163	Notfallsituationen	NOUN	O
163	Folgende	NOUN	O
163	PSM	PROPN	O
163	haben	AUX	O
163	nach	ADP	O
163	Art	NOUN	O
163	.	PUNCT	O
163	53	NUM	O
163	der	DET	O
163	Verordnung	NOUN	O
163	(	PUNCT	O
163	EG	PROPN	O
163	)	PUNCT	O
163	Nr.	NOUN	O
163	1107	NUM	O
163	/	PUNCT	O
163	2009	NUM	O
163	eine	DET	O
163	Zulassung	NOUN	O
163	in	ADP	O
163	Notfallsituati-onen	NOUN	O
163	für	ADP	O
163	120	NUM	O
163	Tage	NOUN	O
163	erhalten	VERB	O
163	.	PUNCT	O
163	Die	DET	O
163	Zulassung	NOUN	O
163	ist	AUX	O
163	ausschließlich	ADV	O
163	auf	ADP	O
163	das	DET	O
163	Inverkehrbringen	NOUN	O
163	und	CCONJ	O
163	die	DET	O
163	Anwen-dung	NOUN	O
163	im	ADP	O
163	genannten	ADJ	O
163	Zeitraum	NOUN	O
163	beschränkt	VERB	O

164	Möhrenfliege	NOUN	U-Erreger
164	Bei	ADP	O
164	der	DET	O
164	Möhrenfliege	NOUN	U-Erreger
164	ist	AUX	O
164	die	DET	O
164	Lage	NOUN	O
164	undeutlich	ADV	O
164	.	PUNCT	O
164	Regional	ADV	O
164	ist	AUX	O
164	ein	DET	O
164	Rückgang	NOUN	O
164	zu	PART	O
164	beobachten	VERB	O
164	.	PUNCT	O
164	Ob	SCONJ	O
164	dieser	PRON	O
164	nur	ADV	O
164	durch	ADP	O
164	die	DET	O
164	Witterung	NOUN	O
164	bedingt	ADV	O
164	ist	AUX	O
164	oder	CCONJ	O
164	das	DET	O
164	Ende	NOUN	O
164	der	DET	O
164	ersten	ADJ	O
164	Generation	NOUN	O
164	ankündigt	VERB	O
164	,	PUNCT	O
164	wird	AUX	O
164	sich	PRON	O
164	zeigen	VERB	O
164	,	PUNCT	O
164	wenn	SCONJ	O
164	die	DET	O
164	Temperaturen	NOUN	O
164	wieder	ADV	O
164	steigen	VERB	O

165	Mit	ADP	O
165	der	DET	O
165	Absenkung	NOUN	O
165	der	DET	O
165	Nachttemperaturen	NOUN	O
165	und	CCONJ	O
165	damit	ADV	O
165	örtlich	ADV	O
165	auftretender	ADJ	O
165	Taubildung	NOUN	O
165	findet	VERB	O
165	der	DET	O
165	Pilz	NOUN	O
165	weiterhin	ADV	O
165	gute	ADJ	O
165	Infektionsbedingungen	NOUN	O
165	vor	ADP	O
165	.	PUNCT	O
165	Mit	ADP	O
165	der	DET	O
165	sich	PRON	O
165	einstellenden	ADJ	O
165	wechselhafteren	ADJ	O
165	Witterung	NOUN	O
165	steigt	VERB	O
165	die	DET	O
165	Gefahr	NOUN	O
165	durch	ADP	O
165	Botrytis	PROPN	U-Erreger
165	und	CCONJ	O
165	Stemphylium	NOUN	U-Erreger

167	Salbei	PROPN	U-Kultur
167	)	PUNCT	O
167	im	ADP	O
167	Gewächshaus	NOUN	O
167	auftreten	VERB	O

168	Wirkstoff	NOUN	O
168	Gehalt	NOUN	O
168	in	ADP	O
168	g	PROPN	O
168	/	PUNCT	O
168	kg	PROPN	O
168	o.	PROPN	O
168	l	PROPN	O
168	(	PUNCT	O
168	Resistenz	NOUN	O
168	)	PUNCT	O
168	HERBIZIDE	PROPN	O
168	Asulox	PROPN	U-Mittel
168	11.05.	PUNCT	O
168	bis	ADP	O
168	07.09.2020	NUM	O
168	B4	NOUN	O
168	GHS	PROPN	O
168	07	NUM	O
168	,	PUNCT	O
168	09	NUM	O
168	Asulam	PROPN	U-Mittel
168	400	NUM	O
168	(	PUNCT	O
168	HRAC	PROPN	O
168	18	NUM	O
168	)	PUNCT	O
168	 	SPACE	O
168	Spinat	NOUN	U-Kultur
168	Frische	ADJ	B-Kultur
168	Kräuter	NOUN	L-Kultur
168	(	PUNCT	O
168	FX	PROPN	O
168	)	PUNCT	O
168	Senecio-Arten	NOUN	B-Erreger
168	Polygonum-Arten	PROPN	L-Erreger
168	Spinat	PROPN	U-Kultur
168	zur	ADP	O
168	Saat-guterzeugung	NOUN	O
168	(	PUNCT	O
168	FX	PROPN	O
168	)	PUNCT	O
168	Polygonum-Arten	NOUN	O
168	Kreuzblüten-gewächse	PROPN	O
168	(	PUNCT	O
168	BBCH	PROPN	B-BBCH_Stadium
168	10	NUM	L-BBCH_Stadium
168	)	PUNCT	O
168	Was-ser-AWM	PROPN	O
168	(	PUNCT	O
168	l	PROPN	O
168	/	PUNCT	O
168	ha	PROPN	O
168	)	PUNCT	O
168	max	VERB	O

169	Auch	ADV	O
169	eine	DET	O
169	Tankmi-schung	NOUN	O
169	mit	ADP	O
169	z.	ADP	O
169	B.	NOUN	O
169	Karate	NOUN	B-Mittel
169	Zeon	PROPN	L-Mittel
169	kann	AUX	O
169	sich	PRON	O
169	als	ADP	O
169	sehr	ADV	O
169	wirksam	ADV	O
169	gegen	ADP	O
169	Thrips	NOUN	U-Erreger
169	und	CCONJ	O
169	Lauchmotte	NOUN	U-Erreger
169	in	ADP	O
169	Zwie-belgemüse	PROPN	U-Kultur
169	bzw.	CCONJ	O
169	Porree	PROPN	U-Kultur
169	erweisen	VERB	O
169	.	PUNCT	O
169	Bei	ADP	O
169	SpinTor	PROPN	U-Mittel
169	ist	AUX	O
169	zu	PART	O
169	beachten	VERB	O
169	,	PUNCT	O
169	dass	SCONJ	O
169	bei	ADP	O
169	>	NUM	O
169	25	NUM	O
169	°	PROPN	O
169	C	PROPN	O
169	Wirkungsverluste	NOUN	O
169	zu	PART	O
169	erwarten	VERB	O
169	sind	AUX	O
169	,	PUNCT	O
169	daher	ADV	O
169	sollten	AUX	O
169	die	DET	O
169	Behandlungen	NOUN	O
169	gegen	ADP	O
169	Thripse	NOUN	U-Erreger
169	in	ADP	O
169	den	DET	O
169	kühleren	ADJ	O
169	Tageszeiten	NOUN	O
169	durchgeführt	VERB	O
169	werden	AUX	O
169	.	PUNCT	O
169	In	ADP	O
169	Befallsgebieten	NOUN	O
169	muss	ADV	O
169	wöchentlich	ADV	O
169	behandelt	VERB	O
169	werden	AUX	O
169	.	PUNCT	O
169	Um	SCONJ	O
169	den	DET	O
169	Besatz	NOUN	O
169	an	ADP	O
169	Thripsen	NOUN	U-Kultur
169	niedrig	ADV	O
169	zu	PART	O
169	halten	VERB	O
169	sind	AUX	O
169	wöchentlich	ADV	O
169	auch	ADV	O
169	intensive	ADJ	O
169	Beregnungsmaßnahmen	NOUN	O
169	hilfreich	ADV	O

170	Schnittlauch	NOUN	U-Kultur
170	beginnt	VERB	O
170	vielerorts	ADV	O
170	mit	ADP	O
170	der	DET	O
170	Blüte	NOUN	U-BBCH_Stadium
170	.	PUNCT	O
170	Zur	ADP	O
170	Reduzierung	NOUN	O
170	der	DET	O
170	Lauchminierfliege	NOUN	U-Erreger
170	verringert	VERB	O
170	ein	DET	O
170	tiefer	ADJ	O
170	Schnitt	NOUN	O
170	nach	ADP	O
170	der	DET	O
170	Blüte	NOUN	U-BBCH_Stadium
170	das	DET	O
170	Ausgangspotential	NOUN	O
170	für	ADP	O
170	die	DET	O
170	2.	ADJ	O
170	Generation	NOUN	O
170	.	PUNCT	O
170	Je	ADV	O
170	nach	ADP	O
170	Witterung	NOUN	O
170	schlüpft	VERB	O
170	diese	DET	O
170	ab	ADP	O
170	August	NOUN	O
170	/	PUNCT	O
170	September	NOUN	O
170	.	PUNCT	O
170	Neben	ADP	O
170	Schnittlauch	NOUN	U-Kultur
170	wird	AUX	O
170	die	DET	O
170	Lauchminierfliege	NOUN	U-Erreger
170	hauptsächlich	ADV	O
170	an	ADP	O
170	Porree	PROPN	U-Kultur
170	und	CCONJ	O
170	Zwiebel	NOUN	U-Kultur
170	schädlich	ADV	O

171	Calypso	PROPN	U-Mittel
171	ist	AUX	O
171	in	ADP	O
171	allen	DET	O
171	Kohlarten	NOUN	U-Kultur
171	z.	ADP	O
171	B.	NOUN	O
171	gegen	ADP	O
171	beißende	ADJ	B-Erreger
171	Insekten	NOUN	L-Erreger
171	zugelassen	VERB	O

172	Hinweis	NOUN	O
172	:	PUNCT	O
172	Das	DET	O
172	Biofungizid	NOUN	O
172	AQ	NOUN	B-Mittel
172	10	NUM	I-Mittel
172	®	PROPN	I-Mittel
172	WG	PROPN	L-Mittel
172	enthält	VERB	O
172	keimfähige	ADJ	O
172	Sporen	NOUN	O
172	des	DET	O
172	Pilzes	NOUN	O
172	Ampelomyces	PROPN	O
172	quisqualis	PROPN	O
172	,	PUNCT	O
172	die	PRON	O
172	nach	ADP	O
172	der	DET	O
172	Ausbringung	NOUN	O
172	auf	ADP	O
172	der	DET	O
172	Blattoberfläche	NOUN	O
172	der	DET	O
172	zu	PART	O
172	schützenden	ADJ	O
172	Pflanzen	NOUN	O
172	kei-men	VERB	O

173	Ebenso	ADV	O
173	wie	ADP	O
173	Pirimor	NOUN	B-Mittel
173	Granulat	PROPN	L-Mittel
173	(	PUNCT	O
173	B4	NOUN	O
173	)	PUNCT	O
173	kann	AUX	O
173	es	PRON	O
173	gut	ADV	O
173	mit	ADP	O
173	einem	DET	O
173	Nützlingseinsatz	NOUN	O
173	kombiniert	VERB	O
173	werden	AUX	O

174	5	NUM	O
174	Tage	NOUN	O
174	H2O	PROPN	O
174	:	PUNCT	O
174	600	NUM	O
174	-	NUM	O
174	1200	NUM	O
174	l	PROPN	O
174	/	PUNCT	O
174	ha	PROPN	O
174	B4	PROPN	O
174	SS110	PROPN	O
174	-	PROPN	O
174	1	NUM	O
174	,	PUNCT	O
174	SS2101	PROPN	O
174	,	PUNCT	O
174	ST1102	PROPN	O
174	Art	PROPN	O
174	.	NOUN	O
174	51	NUM	O
174	B4	NOUN	O
174	SS110	PROPN	O
174	-	PROPN	O
174	1	NUM	O
174	,	PUNCT	O
174	SS2101	PROPN	O
174	,	PUNCT	O
174	ST1102	PROPN	O
174	Art	PROPN	O
174	.	PUNCT	O
174	51	NUM	O
174	Verwendung	NOUN	O
174	ohne	ADP	O
174	Schale	NOUN	O
174	008934	NUM	O
174	-	PUNCT	O
174	00	NUM	O
174	Serifel	NOUN	U-Mittel
174	(	PUNCT	O
174	Bacillus	PROPN	O
174	amyloiquefaciens	PROPN	O
174	)	PUNCT	O
174	Zulassung	NOUN	O
174	bis	ADP	O
174	:	PUNCT	O
174	16.09.27	NUM	O
174	008934	NUM	O
174	-	PUNCT	O
174	00	NUM	O
174	Serifel	NOUN	U-Mittel
174	(	PUNCT	O
174	Bacillus	PROPN	O
174	amyloiquefaciens	PROPN	O
174	)	PUNCT	O
174	Zulassung	NOUN	O
174	bis	ADP	O
174	:	PUNCT	O
174	16.09.27	PUNCT	O
174	  	SPACE	O
174	Sächsisches	ADJ	O
174	Landesamt	NOUN	O
174	für	ADP	O
174	Umwelt	NOUN	O
174	,	PUNCT	O
174	Landwirtschaft	NOUN	O
174	und	CCONJ	O
174	Geologie	NOUN	O
174	–	PUNCT	O
174	Abteilung	NOUN	O
174	Landwirtschaft	NOUN	O
174	,	PUNCT	O
174	Referat	NOUN	O
174	Pflanzenschutz	NOUN	O
174	;	PUNCT	O
174	Waldheimer	ADJ	O
174	Str.	NOUN	O
174	219	NUM	O
174	,	PUNCT	O
174	01683	NUM	O
174	Nossen	NOUN	O
174	,	PUNCT	O
174	Telefon	NOUN	O
174	(	PUNCT	O
174	035242	NUM	O
174	)	PUNCT	O
174	631	NUM	O
174	-	NUM	O
174	7001	NUM	O
174	,	PUNCT	O
174	Fax	NOUN	O
174	-7399	PROPN	O
174	  	SPACE	O
174	Botrytis	PROPN	B-Erreger
174	cinerea	PROPN	L-Erreger
174	,	PUNCT	O
174	Sclerotinia-Arten	PROPN	U-Erreger
174	(	PUNCT	O
174	Sclerotinia	PROPN	U-Erreger
174	minor	PROPN	O
174	,	PUNCT	O
174	Sclerotinia	PROPN	B-Erreger
174	sclerotiorum	ADV	L-Erreger
174	)	PUNCT	O
174	008934	NUM	O
174	-	PUNCT	O
174	00	NUM	O
174	Serifel	NOUN	U-Mittel
174	(	PUNCT	O
174	Bacillus	PROPN	O
174	amyloiquefaciens	PROPN	O
174	)	PUNCT	O
174	Zulassung	NOUN	O
174	bis	ADP	O
174	:	PUNCT	O
174	16.09.27	NUM	O
174	B4	PROPN	O
174	SS110	PROPN	O
174	-	PROPN	O
174	1	NUM	O
174	,	PUNCT	O
174	SS2101	PROPN	O
174	,	PUNCT	O
174	ST1102	PROPN	O
174	Art	PROPN	O
174	.	NOUN	O
174	51	NUM	O
174	2	NUM	O
174	008934	NUM	O
174	-	PUNCT	O
174	00	NUM	O
174	Serifel	NOUN	U-Mittel
174	(	PUNCT	O
174	Bacillus	PROPN	O
174	amyloiquefaciens	PROPN	O
174	)	PUNCT	O
174	Zulassung	NOUN	O
174	bis	ADP	O
174	:	PUNCT	O
174	16.09.27	NUM	O
174	B4	PROPN	O
174	SS110	PROPN	O
174	-	PROPN	O
174	1	NUM	O
174	,	PUNCT	O
174	SS2101	PROPN	O
174	,	PUNCT	O
174	ST1102	PROPN	O
174	Art	PROPN	O
174	.	NOUN	O
174	51	NUM	O
174	008934	NUM	O
174	-	PUNCT	O
174	00	NUM	O
174	Serifel	NOUN	U-Mittel
174	(	PUNCT	O
174	Bacillus	PROPN	O
174	amyloiquefaciens	PROPN	O
174	)	PUNCT	O
174	Zulassung	NOUN	O
174	bis	ADP	O
174	:	PUNCT	O
174	16.09.27	NUM	O
174	B4	PROPN	O
174	SS110	PROPN	O
174	-	PROPN	O
174	1	NUM	O
174	,	PUNCT	O
174	SS2101	PROPN	O
174	,	PUNCT	O
174	ST1102	PROPN	O
174	Art	PROPN	O
174	.	NOUN	O
174	51	NUM	O
174	Botrytis	PROPN	B-Erreger
174	cinerea	PROPN	L-Erreger
174	,	PUNCT	O
174	Rhizoctonia	PROPN	B-Erreger
174	solani	PROPN	L-Erreger
174	,	PUNCT	O
174	Sclerotinia	PROPN	B-Erreger
174	sclerotiorum	ADV	L-Erreger
174	,	PUNCT	O
174	Alternaria	PROPN	B-Erreger
174	Arten	NOUN	L-Erreger
174	(	PUNCT	O
174	Alternaria	PROPN	B-Erreger
174	sp	PROPN	L-Erreger
174	.	PUNCT	O
174	)	PUNCT	O
174	034419	NUM	O
174	-	PUNCT	O
174	00	NUM	O
174	SWITCH	PROPN	U-Mittel
174	(	PUNCT	O
174	Fludioxonil	PROPN	O
174	+	CCONJ	O
174	Cyprodinil	PROPN	O
174	)	PUNCT	O
174	Zulassung	NOUN	O
174	bis	ADP	O
174	:	PUNCT	O
174	31.12.26	NUM	O
174	Botrytis	PROPN	B-Erreger
174	cinerea	PROPN	L-Erreger
174	,	PUNCT	O
174	Rhizoctonia	PROPN	U-Erreger
174	solani	PROPN	O
174	,	PUNCT	O
174	Sclerotinia	PROPN	B-Erreger
174	sclerotiorum	PROPN	I-Erreger
174	B4	PROPN	I-Erreger
174	B4	NOUN	L-Erreger
174	NW468	PROPN	O
174	,	PUNCT	O
174	NW605	PROPN	O
174	-	PROPN	O
174	1	NUM	O
174	,	PUNCT	O
174	NW606	PROPN	O
174	(	PUNCT	O
174	10	NUM	O
174	m	NOUN	O
174	)	PUNCT	O
174	,	PUNCT	O
174	NW706	X	O
174	 	SPACE	O
174	Art	NOUN	O
174	.	PUNCT	O
174	51	NUM	O
174	NW468	NOUN	O
174	,	PUNCT	O
174	NW605	PROPN	O
174	-	PROPN	O
174	1	NUM	O
174	,	PUNCT	O
174	NW606	PROPN	O
174	(	PUNCT	O
174	10	NUM	O
174	m	NOUN	O
174	)	PUNCT	O
174	,	PUNCT	O
174	NW706	X	O
174	 	SPACE	O
174	Art	NOUN	O
174	.	PUNCT	O
174	51	NUM	O
174	Schmalblättriger	NOUN	O
174	Doppelsame	PROPN	O
174	,	PUNCT	O
174	Bin-desalat	NOUN	U-Erreger
174	,	PUNCT	O
174	Kopfsalat	PROPN	U-Kultur
174	,	PUNCT	O
174	Römischer	ADJ	B-Kultur
174	Salat	NOUN	L-Kultur
174	,	PUNCT	O
174	Schnittsalat	PROPN	U-Kultur
174	:	PUNCT	O
174	zur	ADP	O
174	Befallsminderung	NOUN	O
174	uG	PROPN	O
174	:	PUNCT	O
174	max.	PROPN	O
174	6	NUM	O
174	0,5	NUM	O
174	kg	ADP	O
174	/	PUNCT	O
174	ha	X	O
174	BBCH	PROPN	B-BBCH_Stadium
174	10	NUM	I-BBCH_Stadium
174	-	PUNCT	I-BBCH_Stadium
174	49	NUM	L-BBCH_Stadium
174	Abstand	NOUN	O
174	:	PUNCT	O
174	mind	PROPN	O

175	Die	DET	O
175	Grüne	NOUN	B-Erreger
175	Gurkenblattlaus	NOUN	L-Erreger
175	ist	AUX	O
175	Überträger	NOUN	O
175	des	DET	O
175	Gurkenmosaikvirus	PROPN	U-Erreger
175	(	PUNCT	O
175	CMV	PROPN	U-Erreger
175	)	PUNCT	O

176	Sorte	NOUN	O
176	Savantas	PROPN	O
176	)	PUNCT	O
176	kann	AUX	O
176	die	DET	O
176	Raubmilbe	NOUN	U-Mittel
176	Amblyseius	NOUN	B-Mittel
176	swirskii	PROPN	L-Mittel
176	eingesetzt	VERB	O
176	werden	AUX	O
176	.	PUNCT	O
176	1	NUM	O
176	bis	CCONJ	O
176	2	NUM	O
176	Tüten	NOUN	O
176	/	PUNCT	O
176	Pflanze	NOUN	O
176	müssen	AUX	O
176	bei	ADP	O
176	Befall	NOUN	O
176	in	ADP	O
176	Herde	NOUN	O
176	gehängt	VERB	O
176	werden	AUX	O
176	.	PUNCT	O
176	Bei	ADP	O
176	den	DET	O
176	meisten	DET	O
176	Tomatensorten	NOUN	O
176	ist	AUX	O
176	die	DET	O
176	Behaarung	NOUN	O
176	aber	ADV	O
176	so	ADV	O
176	dicht	ADV	O
176	,	PUNCT	O
176	dass	SCONJ	O
176	A.	PROPN	B-Mittel
176	swirskii	VERB	L-Mittel
176	sich	PRON	O
176	nicht	PART	O
176	fortbewegen	VERB	O
176	kann	AUX	O
176	und	CCONJ	O
176	eine	DET	O
176	Bekämpfung	NOUN	O
176	der	DET	O
176	Tomatenrostmilbe	NOUN	U-Erreger
176	mit	ADP	O
176	A.	PROPN	B-Mittel
176	swirskii	VERB	L-Mittel
176	deshalb	ADV	O
176	nicht	PART	O
176	möglich	ADV	O
176	ist	AUX	O

177	Kraut-	X	B-Erreger
177	und	CCONJ	I-Erreger
177	Braunfäule	NOUN	L-Erreger
177	!	PUNCT	O
177	In	ADP	O
177	der	DET	O
177	27.	ADJ	O
177	Kalenderwoche	NOUN	O
177	wurde	AUX	O
177	im	ADP	O
177	Rahmen	NOUN	O
177	eines	DET	O
177	Monitorings	NOUN	O
177	das	DET	O
177	Erstauftreten	NOUN	O
177	der	DET	O
177	Kraut-	X	B-Erreger
177	und	CCONJ	I-Erreger
177	Braunfäule	NOUN	L-Erreger
177	(	PUNCT	O
177	Phytophthora	PROPN	B-Erreger
177	infestans	PROPN	L-Erreger
177	)	PUNCT	O
177	an	ADP	O
177	Kartoffeln	NOUN	U-Kultur
177	gemeldet	VERB	O
177	.	PUNCT	O
177	Es	PRON	O
177	ist	AUX	O
177	davon	ADV	O
177	auszugehen	VERB	O
177	,	PUNCT	O
177	dass	SCONJ	O
177	die	DET	O
177	Bedingungen	NOUN	O
177	für	ADP	O
177	Infektionen	NOUN	O
177	an	ADP	O
177	Tomaten	NOUN	U-Kultur
177	unter	ADP	O
177	Glas	NOUN	O
177	gegeben	VERB	O
177	sind	AUX	O

178	❙	PROPN	O
178	❙	PUNCT	O
178	Die	DET	O
178	Kontrollen	NOUN	O
178	auf	ADP	O
178	Erdflöhe	NOUN	U-Erreger
178	sind	AUX	O
178	fortzusetzen	VERB	O
178	;	PUNCT	O
178	besonders	ADV	O
178	in	ADP	O
178	Drillkulturen	NOUN	O
178	ist	AUX	O
178	bei	ADP	O
178	warmer	ADJ	O
178	,	PUNCT	O
178	trockener	ADJ	O
178	Witterung	NOUN	O
178	mit	ADP	O
178	stärkeren	ADJ	O
178	Schäden	NOUN	O
178	zu	PART	O
178	rechnen	VERB	O
178	.	PUNCT	O
178	Maßnahmen	NOUN	O
178	sind	AUX	O
178	im	ADP	O
178	Pflanzen-schutz-Warndienst	NOUN	O
178	Gemüsebau	NOUN	O
178	Nr.	NOUN	O
178	11	NUM	O
178	vom	ADP	O
178	19.	ADJ	O
178	April	NOUN	O
178	2020	NUM	O
178	beschrieben	VERB	O
178	Im	ADP	O
178	Kohl	PROPN	U-Kultur
178	treten	VERB	O
178	in	ADP	O
178	den	DET	O
178	Pheromonfallen	NOUN	O
178	vereinzelt	ADV	O
178	Kohldrehherzmücken	NOUN	U-Erreger
178	auf	ADP	O
178	.	PUNCT	O
178	In	ADP	O
178	den	DET	O
178	letz-ten	ADJ	O
178	Jahren	NOUN	O
178	konnte	AUX	O
178	man	PRON	O
178	in	ADP	O
178	Sachsen	PROPN	O
178	eine	DET	O
178	starke	ADJ	O
178	Befallszunahme	NOUN	O
178	dieses	DET	O
178	Schädlings	NOUN	O
178	fest-stellen	VERB	O
178	.	PUNCT	O
178	In	ADP	O
178	gefährdeten	ADJ	O
178	Lagen	NOUN	O
178	sollten	AUX	O
178	die	DET	O
178	Bestände	NOUN	O
178	mit	ADP	O
178	feinmaschigen	ADJ	O
178	Netzen	NOUN	O
178	(	PUNCT	O
178	0,8	NUM	O
178	mm	NOUN	O
178	x	X	O
178	0,8	NUM	O
178	mm	NOUN	O
178	)	PUNCT	O
178	abgedeckt	VERB	O
178	werden	AUX	O
178	.	PUNCT	O
178	Die	DET	O
178	Netze	NOUN	O
178	dürfen	AUX	O
178	keine	DET	O
178	Löcher	NOUN	O
178	aufweisen	VERB	O
178	und	CCONJ	O
178	müssen	AUX	O
178	am	ADP	O
178	Rand	NOUN	O
178	dicht	ADV	O
178	aufliegen	VERB	O

179	Das	DET	O
179	neu	ADV	O
179	zugelassene	ADJ	O
179	Butisan	NOUN	U-Mittel
179	der	DET	O
179	Folgegeneration	NOUN	O
179	mit	ADP	O
179	der	DET	O
179	Zulassungsnummer	NOUN	O
179	043401	NUM	O
179	-	NUM	O
179	00	NUM	O
179	ist	AUX	O
179	derzeit	ADV	O
179	nicht	PART	O
179	in	ADP	O
179	Gemüsekulturen	NOUN	U-Kultur
179	ausgewiesen	VERB	O
179	.	PUNCT	O
179	Analog	ADV	O
179	dazu	ADV	O
179	befindet	VERB	O
179	sich	PRON	O
179	das	DET	O
179	„	PUNCT	O
179	alte	ADJ	O
179	“	PUNCT	O
179	Pirimor	NOUN	B-Mittel
179	Granulat	NOUN	L-Mittel
179	mit	ADP	O
179	der	DET	O
179	Zulassungsnummer	NOUN	O
179	052470	NUM	O
179	-	NUM	O
179	00	NUM	O
179	bis	ADP	O
179	zum	ADP	O
179	30.04.2022	NOUN	O
179	in	ADP	O
179	der	DET	O
179	Aufbrauchfrist	NOUN	O
179	.	PUNCT	O
179	Das	DET	O
179	PIRIMOR	PROPN	B-Mittel
179	G	PROPN	L-Mittel
179	mit	ADP	O
179	der	DET	O
179	Zulassungsnummer	NOUN	O
179	062470	NUM	O
179	-	NUM	O
179	00	NUM	O
179	ist	AUX	O
179	derzeit	ADV	O
179	nicht	PART	O
179	in	ADP	O
179	Gemüsekulturen	NOUN	U-Kultur
179	zugelassen	VERB	O

180	Fungizide	NOUN	O
180	gegen	ADP	O
180	Echten	NOUN	B-Erreger
180	Mehltau	NOUN	L-Erreger
180	an	ADP	O
180	Gurken	NOUN	U-Kultur
180	im	ADP	O
180	Gewächshaus	NOUN	O
180	sind	AUX	O
180	in	ADP	O
180	der	DET	O
180	Broschüre	NOUN	O
180	„	PUNCT	O
180	Pflanzen-schutz	NOUN	O
180	im	ADP	O
180	Gemüsebau	NOUN	O
180	2020	NUM	O
180	“	PUNCT	O
180	in	ADP	O
180	Tabelle	PROPN	O
180	6.3.2	NUM	O
180	,	PUNCT	O
180	S.	NOUN	O
180	158	NUM	O
180	bzw.	CCONJ	O
180	in	ADP	O
180	den	DET	O
180	ISIP-PSM-Listen	NOUN	O
180	aufgeführt	VERB	O

181	in	ADP	O
181	der	DET	O
181	Broschüre	NOUN	O
181	Pflanzenschutz	NOUN	O
181	im	ADP	O
181	Gemüsebau	NOUN	U-Kultur

182	Aber	CCONJ	O
182	auch	ADV	O
182	Echter	NOUN	B-Erreger
182	Mehltau	NOUN	L-Erreger
182	,	PUNCT	O
182	als	ADP	O
182	sogenannter	ADJ	O
182	Schönwetterpilz	NOUN	O
182	,	PUNCT	O
182	findet	VERB	O
182	zur	ADP	O
182	Zeit	NOUN	O
182	sehr	ADV	O
182	gute	ADJ	O
182	Entwicklungsbedingungen	NOUN	O
182	vor	ADP	O

183	Letztere	PRON	O
183	finden	VERB	O
183	übrigens	ADV	O
183	auch	ADV	O
183	zielsicher	ADJ	O
